productId,productImageUrl
877523,https://static-ca.gamestop.ca/images/products/756500/3max.jpg
877522,https://static-ca.gamestop.ca/images/products/756499/3max.jpg
877779,https://static-ca.gamestop.ca/images/products/756724/2med.jpg
730068,https://static-ca.gamestop.ca/images/products/756724/2med.jpg
